rating,review_count,name,categories0,phone,image_url,id,city,postal_code,address,latitude,longitude,state,categories1,categories2
4,189,Mill Creek Pub,pubs,3607235223,https://s3-media2.fl.yelpcdn.com/bphoto/zYpz9Vv9Vv0vr0Wu66mz2A/ms.jpg,mill-creek-pub-battle-ground,Battle Ground,98604,1710 SW 9th Ave,45.767955,-122.546922,WA,diners,steak
5,104,Brewvana Portland Brewery Tours,breweries,5037296804,https://s3-media2.fl.yelpcdn.com/bphoto/Oqlely6YPnxjHN1nKwwQrw/ms.jpg,brewvana-portland-brewery-tours-portland-2,Portland,97210,2580 NW Upshur St,45.5478224,-122.7288206,OR,walkingtours,bustours
4,45,Captured Beer Bus,breweries,5099542136,https://s3-media2.fl.yelpcdn.com/bphoto/BXe4n_Jg7jnPph7_IrQK9w/ms.jpg,captured-beer-bus-portland,Portland,97202,113 SE 28th Ave,45.5218811,-122.637413,OR,,
3.5,55,Power Station Pub,pubs,5034924686,https://s3-media4.fl.yelpcdn.com/bphoto/iXwTtFklfbxathhD_guxYQ/ms.jpg,power-station-pub-troutdale,Troutdale,97060,McMenamins Edgefield,45.53662096,-122.4072888,OR,newamerican,movietheaters
4,31,Doomsday Brewing Company,breweries,3603359909,https://s3-media2.fl.yelpcdn.com/bphoto/2m1ZQxo1D_xtXg53F7WM4w/ms.jpg,doomsday-brewing-company-washougal,Washougal,98671,421 C St,45.58118,-122.37332,WA,hotdog,pizza
4.5,4,Last Waterin' Hole,divebars,5036472080,https://s3-media1.fl.yelpcdn.com/bphoto/Rr4fRRZtQ5kjfSNmGxRarA/ms.jpg,last-waterin-hole-north-plains,North Plains,97133,31594 NW Commercial St,45.597687,-123.002472,OR,,
3.5,81,Mill City Brew Werks,breweries,3602104761,https://s3-media1.fl.yelpcdn.com/bphoto/MH0CC0Y5KKbxQwOS17kN9w/ms.jpg,mill-city-brew-werks-camas-2,Camas,98607,339 NE Cedar St,45.5856645,-122.4039613,WA,newamerican,
2.5,12,Rodder's Pub & Grub,pubs,5036502363,https://s3-media2.fl.yelpcdn.com/bphoto/FamaE1-1NXMBpYqRuoaDOw/ms.jpg,rodders-pub-and-grub-oregon-city,Oregon City,97045,19195 Molalla Ave,45.328483,-122.584899,OR,tradamerican,
2.5,51,Rogue Brew Pub & Eatery,pubs,5036475268,https://s3-media4.fl.yelpcdn.com/bphoto/T-shLP6xWDfMVQEFgGukFQ/ms.jpg,rogue-brew-pub-and-eatery-north-plains,North Plains,97133,31500 NW Commercial St,45.59760666,-123.0016403,OR,,
4,4,The 19th Hole,beergardens,5032198626,https://s3-media1.fl.yelpcdn.com/bphoto/LRIOhXrXGARFjA28kce2yA/ms.jpg,the-19th-hole-portland,Portland,97205,729 SW 15th ave,45.52098083,-122.687706,OR,mini_golf,
4,96,Northwood Public House and Brewery,breweries,3607230937,https://s3-media3.fl.yelpcdn.com/bphoto/PjQym339ICn8M74ESbPPsw/ms.jpg,northwood-public-house-and-brewery-battle-ground,Battle Ground,98604,1401 SE Rasmussen Blvd,45.7752517,-122.5232756,WA,pubs,burgers
4,3,Arch Bridge Taproom,beerbar,,,arch-bridge-taproom-oregon-city,Oregon City,97045,704 Main St,45.3577919,-122.6081238,OR,,
3.5,9,Timber Pub & Grub,pubs,5036636092,https://s3-media4.fl.yelpcdn.com/bphoto/OEkCrZ3GKpsftbdrM1ubcw/ms.jpg,timber-pub-and-grub-boring,Boring,97009,28052 SE Hwy 212,45.43005668,-122.3745089,OR,,
4.5,4,Pleasant Home Saloon,divebars,5036632626,https://s3-media4.fl.yelpcdn.com/bphoto/DLC1eSTXxwEwGYF93EwHgg/ms.jpg,pleasant-home-saloon-gresham-2,Gresham,97080,31637 SE Dodge Park Blvd,45.470089,-122.3373413,OR,tradamerican,
4,2,Spaghetti Western,divebars,5036400184,https://s3-media4.fl.yelpcdn.com/bphoto/RmNuivMcdk91ZhxwjdIiCQ/ms.jpg,spaghetti-western-hillsboro,Hillsboro,97123,105 SE Baseline St,45.52038574,-122.9894943,OR,,
5,2,Jimmy's,beerbar,5034922405,https://s3-media2.fl.yelpcdn.com/bphoto/hjpcsyzZAbLHFF7zxhAQ7g/ms.jpg,jimmys-gresham,Gresham,97030,851 E Powell Blvd,45.4986769,-122.4220507,OR,tradamerican,
4.5,2,Piknik Park Food Carts & Beer Garden,beergardens,6308390329,https://s3-media3.fl.yelpcdn.com/bphoto/sT75ryuXbtVM8qg6HZnUZA/ms.jpg,piknik-park-food-carts-and-beer-garden-portland,Portland,97202,1122 SE Tacoma St,45.46428502,-122.654785,OR,foodtrucks,
4.5,28,Two Kilts Brewing Company,breweries,5036251700,https://s3-media4.fl.yelpcdn.com/bphoto/x7Wh5vLsUd6DGXVW6RkG_w/ms.jpg,two-kilts-brewing-company-sherwood,Sherwood,97140,14841 SW Tualatin Sherwood Rd,45.36788911,-122.8293841,OR,,
3.5,96,Ram Restaurant & Brewhouse,breweries,5035700200,https://s3-media2.fl.yelpcdn.com/bphoto/HWYySGxovJeW9yzTxISR4Q/ms.jpg,ram-restaurant-and-brewhouse-wilsonville-3,Wilsonville,97070,29800 SW Boones Ferry Rd,45.30374908,-122.7712784,OR,burgers,tradamerican
4,7,Leo's Lair,pubs,5033595388,https://s3-media1.fl.yelpcdn.com/bphoto/SSHbeiH_D32PiBIWooSVKQ/ms.jpg,leos-lair-cornelius-3,Cornelius,97113,1098 Baseline St,45.5203,-123.05858,OR,tradamerican,sportsbars
4,25,Oregon City Brewing Company,breweries,5039081948,https://s3-media2.fl.yelpcdn.com/bphoto/jS0QQUbpxPzv6CczvrUw4A/ms.jpg,oregon-city-brewing-company-oregon-city,Oregon City,97045,1401 Washington St,45.36169554,-122.6001742,OR,,
4,7,Backroads Pub & Grub,pubs,5036635777,https://s3-media4.fl.yelpcdn.com/bphoto/-VzWzBEbocnsAmExWQxSjA/ms.jpg,backroads-pub-and-grub-boring,Boring,97009,13230 SE Orient Dr,45.4275208,-122.3209991,OR,tradamerican,
3.5,6,Mike's Place,pubs,5032669343,https://s3-media2.fl.yelpcdn.com/bphoto/nJvUZYAyJRDfNFkIkyJVJQ/ms.jpg,mikes-place-canby,Canby,97013,404 NW 1st Ave,45.2616272,-122.6969147,OR,,
2,1,The Cooler Club,pubs,5036404086,,the-cooler-club-hillsboro,Hillsboro,97123,1735 SE Tualatin Valley Hwy,45.50873566,-122.9649277,OR,tradamerican,
2,2,McMenamins,pubs,5036253547,,mcmenamins-sherwood,Sherwood,97140,15976 SW Tualatinsherwood Rd,45.3613257,-122.82736,OR,,
3,62,Lil' Cooperstown Bar & Grill,pubs,5035389405,https://s3-media4.fl.yelpcdn.com/bphoto/ONIr_09_rgkNoN416nl25A/ms.jpg,lil-cooperstown-bar-and-grill-newberg,Newberg,97132,705 N Springbrook Rd,45.30584328,-122.9474539,OR,tradamerican,
3.5,18,Finnigan's Mill,pubs,5035380611,https://s3-media3.fl.yelpcdn.com/bphoto/yY7VSbKZLASUvabpQChTRQ/ms.jpg,finnigans-mill-newberg,Newberg,97132,2810 Portland Rd,45.30487,-122.95104,OR,tradamerican,
2.5,13,Main Street Bar,pubs,3606870801,https://s3-media1.fl.yelpcdn.com/bphoto/gd--n4tHdSZIelDLcMMtTQ/ms.jpg,main-street-bar-battle-ground,Battle Ground,98604,805 E Main St,45.78075409,-122.5288544,WA,tradamerican,
4,7,Crawlers Pub,pubs,5034820378,https://s3-media4.fl.yelpcdn.com/bphoto/3N4ZDosKpRzQykIWbmcAbQ/ms.jpg,crawlers-pub-sandy,Sandy,97055,38250 Pioneer Blvd,45.39699199,-122.2701639,OR,newamerican,
4.5,26,Deception Brewing,breweries,9718328054,https://s3-media4.fl.yelpcdn.com/bphoto/XhVNsGEkuvwoSs73wbknKg/ms.jpg,deception-brewing-dundee,Dundee,97115,1174 SW Hwy 99 W,45.274977,-123.014653,OR,bars,
3.5,25,Smoky Hearth Restaurant Bar & Grill,pubs,5036684466,https://s3-media2.fl.yelpcdn.com/bphoto/ZWEKWzn-_mQFw4PdbsBqeA/ms.jpg,smoky-hearth-restaurant-bar-and-grill-sandy-2,Sandy,97055,16607 Champion Way,45.4041383,-122.2956651,OR,pizza,
4,27,Railside Brewing,breweries,3609078582,https://s3-media3.fl.yelpcdn.com/bphoto/Mqom4vyV7CrayNPapWsaBQ/ms.jpg,railside-brewing-vancouver,Vancouver,98665,309 NE 76th St,45.6768195,-122.6681577,WA,,
4.5,14,Ghost Runners Brewery,breweries,3609893912,https://s3-media4.fl.yelpcdn.com/bphoto/ODRyjnFvTCxGfralr5646g/ms.jpg,ghost-runners-brewery-vancouver,Vancouver,98661,4216 NE Minnehaha St,45.66771179,-122.6281916,WA,venues,
4,18,Portland Brew Bus,breweries,5036470021,https://s3-media3.fl.yelpcdn.com/bphoto/yAPKMOSr4FqKRjtX9tsqjg/ms.jpg,portland-brew-bus-portland,Portland,97223,,45.44046783,-122.7782135,OR,tours,
4.5,32,Vertigo Brewing,breweries,5036456644,https://s3-media1.fl.yelpcdn.com/bphoto/UcPIBtTO9k2vSFXgmwvAHw/ms.jpg,vertigo-brewing-hillsboro,Hillsboro,97124,21420 NW Nicholas Ct,45.53178157,-122.8956093,OR,,
4.5,23,Homebrew Exchange,breweries,5032860343,https://s3-media1.fl.yelpcdn.com/bphoto/hkG_s04tw4JbD3Nm5271GQ/ms.jpg,homebrew-exchange-portland,Portland,97217,6550 N Interstate Ave,45.5707092,-122.6817398,OR,,
4.5,19,Fortside Brewing Company,breweries,3605244692,https://s3-media3.fl.yelpcdn.com/bphoto/CY_rHNSzI9I4EtPFOacLlA/ms.jpg,fortside-brewing-company-vancouver,Vancouver,98661,2200 NE Andresen Rd,45.638295,-122.60109,WA,,
5,2,Clackamas River Growlers,beerbar,5036302739,https://s3-media2.fl.yelpcdn.com/bphoto/utat4G5aXLpE8ArF1VzXXg/ms.jpg,clackamas-river-growlers-estacada,Estacada,97023,367 SE Main St.,45.28702545,-122.3343658,OR,breweries,
4,46,Amnesia Brewing,breweries,3603351008,https://s3-media4.fl.yelpcdn.com/bphoto/5jrT5tJnnMYeJYgmFuEVfQ/ms.jpg,amnesia-brewing-washougal,Washougal,98671,1834 Main St,45.578277,-122.351972,WA,,
3.5,14,Mt Tabor Brewing,breweries,,https://s3-media3.fl.yelpcdn.com/bphoto/vT1dwRnP4toiT7XWKvGyLA/ms.jpg,mt-tabor-brewing-vancouver,Vancouver,98660,113 W 9th St,45.6278763,-122.6718979,WA,,
5,16,Lion Heart Kombucha,breweries,5032891568,https://s3-media1.fl.yelpcdn.com/bphoto/w8LpOEAZBnYeISzhACiNXg/ms.jpg,lion-heart-kombucha-portland-3,Portland,97217,9851 N Vancouver Way,45.59430313,-122.6675186,OR,wholesale_stores,kombucha
4.5,25,Heathen Brewing,breweries,3606017454,https://s3-media4.fl.yelpcdn.com/bphoto/3JxaPFhta3fJaBIJiLMl0g/ms.jpg,heathen-brewing-vancouver,Vancouver,98686,5612 NE 119th St,45.7088089,-122.6136093,WA,,
5,2,Cheers To Belgian Beers,breweries,,https://s3-media1.fl.yelpcdn.com/bphoto/CZNw2j_nCyGPx4stjA1xPg/ms.jpg,cheers-to-belgian-beers-portland,Portland,97227,723 N Tillamook St,45.53807,-122.67403,OR,,
3,1,Dorothy's Deli & Pub,pubs,5035387222,https://s3-media3.fl.yelpcdn.com/bphoto/hrK22Z-zL36bkJMR-i_X7A/ms.jpg,dorothys-deli-and-pub-newberg,Newberg,97132,122 N Everest Rd,45.3008312,-122.9606286,OR,delis,sandwiches
2.5,56,Fearless Brewing Company,breweries,5036302337,https://s3-media2.fl.yelpcdn.com/bphoto/G7hJC09S_6lWj7Y8acdzMA/ms.jpg,fearless-brewing-company-estacada,Estacada,97023,326 S Broadway St,45.287414,-122.334815,OR,tradamerican,
4.5,33,The Hoppy Brewer,breweries,5033288474,https://s3-media3.fl.yelpcdn.com/bphoto/BzDrOym9qdZ8_8mmxMZ4jQ/ms.jpg,the-hoppy-brewer-gresham,Gresham,97030,328 N Main Ave,45.49994,-122.43068,OR,brewingsupplies,
4,19,Bunsenbrewer,breweries,5033083150,https://s3-media2.fl.yelpcdn.com/bphoto/Leki84TP609YHcwRCE-G7Q/ms.jpg,bunsenbrewer-sandy,Sandy,97055,16506 SE 362nd,45.40397191,-122.2910877,OR,,
4,18,Three Mugs Brewing,breweries,9713220232,https://s3-media1.fl.yelpcdn.com/bphoto/T1l3WDr5JItqS842RnTMEw/ms.jpg,three-mugs-brewing-hillsboro,Hillsboro,97124,2020 NW Aloclek Dr,45.53364944,-122.8969345,OR,,
4,11,Trusty Brewing Company,breweries,3602580413,https://s3-media3.fl.yelpcdn.com/bphoto/-iITEQlYrL_yd6ZmpIpM2A/ms.jpg,trusty-brewing-company-vancouver,Vancouver,98660,114 E Evergreen Blvd,45.62882245,-122.6713175,WA,,
4.5,13,Feckin' Irish Brewing,breweries,5038805608,https://s3-media3.fl.yelpcdn.com/bphoto/KK54anls4wh3A2PT9lXe1Q/ms.jpg,feckin-irish-brewing-oregon-city,Oregon City,97045,415 S Mcloughlin Blvd,45.347624,-122.621236,OR,,
4,15,Bader Beer & Wine Supply,breweries,3607501551,https://s3-media3.fl.yelpcdn.com/bphoto/OtC-3RtOJGDjkxhrZTEx3Q/ms.jpg,bader-beer-and-wine-supply-vancouver,Vancouver,98661,711 Grand Blvd,45.62624015,-122.6405659,WA,beer_and_wine,
4.5,4,Vanguard Brewing,breweries,5038555924,https://s3-media1.fl.yelpcdn.com/bphoto/e1_rwDrBaEgrFtuY3uH4fA/ms.jpg,vanguard-brewing-wilsonville,Wilsonville,97070,27501 SW 95th Ave,45.32112503,-122.7739182,OR,,
4.5,15,Ancestry Brewing,breweries,,https://s3-media4.fl.yelpcdn.com/bphoto/W57AOffFjv6ad8Hcn_q_dw/ms.jpg,ancestry-brewing-tualatin,Tualatin,97062,20585 SW Tualatin-Sherwood Rd,45.3697,-122.80228,OR,,
4,38,Chehalem Valley Brewing Company,breweries,9718328131,https://s3-media4.fl.yelpcdn.com/bphoto/RPQxTVPvB9IONimImVTMMg/ms.jpg,chehalem-valley-brewing-company-newberg-2,Newberg,97132,2515 B Portland Rd,45.30516434,-122.9532471,OR,,
4,14,FOB Taproom,breweries,5032632337,https://s3-media2.fl.yelpcdn.com/bphoto/dBvaEUCHvlNHOLu7Tje_YQ/ms.jpg,fob-taproom-canby,Canby,97013,1109 SW 1st Ave,45.2555266,-122.7044141,OR,,
3,2,Wolves & People Farmhouse Brewery,breweries,5034876873,https://s3-media4.fl.yelpcdn.com/bphoto/mB_Yh5eHCbJajCqJpJuo9w/ms.jpg,wolves-and-people-farmhouse-brewery-newberg,Newberg,97132,30203 NE Benjamin Rd,45.31459252,-122.9282971,OR,winetastingroom,
5,6,Bent Shovel Brewing,breweries,5038980220,https://s3-media4.fl.yelpcdn.com/bphoto/iO_59_ElfxivO9tqcVg_ng/ms.jpg,bent-shovel-brewing-oregon-city,Oregon City,97045,21678 S Latourette Rd,45.37859641,-122.4212702,OR,,
5,12,Ambacht Brewing,breweries,5038281400,https://s3-media4.fl.yelpcdn.com/bphoto/40h9AMOl682Rimzb3TkHlg/ms.jpg,ambacht-brewing-hillsboro-2,Hillsboro,97124,1060 NE 25th Ave,45.532681,-122.95623,OR,,
